CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segmento
14032,2,16,4850.27,5,5,5,555,15,Campeones
14034,22,3,651.8199999999999,4,3,3,433,10,Otros
14035,29,9,2856.7200000000003,4,5,4,454,13,Campeones
14036,285,1,626.65,2,1,3,213,6,Necesitan atención
14037,176,6,836.95,3,4,3,343,10,Leales
14038,78,5,3069.88,3,4,5,345,12,Leales
14039,33,2,267.28000000000003,4,2,1,421,7,Potenciales leales
14040,41,35,12645.57,4,5,5,455,14,Campeones
14041,266,1,141.41,2,1,1,211,4,Necesitan atención
14042,725,1,431.98,1,1,2,112,4,Necesitan atención
14043,491,2,304.25,1,2,2,122,5,Necesitan atención
14044,27,10,3123.1,4,5,5,455,14,Campeones
14045,109,15,11061.03,3,5,5,355,13,Leales
14046,284,1,154.99,2,1,1,211,4,Necesitan atención
14047,9,14,4255.03,5,5,5,555,15,Campeones
14048,305,3,748.69,2,3,3,233,8,En riesgo
14049,17,13,13239.03,5,5,5,555,15,Campeones
14050,32,2,746.36,4,2,3,423,9,Potenciales leales
14051,1,37,22434.0,5,5,5,555,15,Campeones
14052,20,2,480.81,4,2,2,422,8,Potenciales leales
14053,124,4,572.3,3,3,2,332,8,Necesitan atención
14054,65,1,92.46000000000001,3,1,1,311,5,Necesitan atención
14055,106,3,1520.96,3,3,4,334,10,Otros
14056,1,23,8214.65,5,5,5,555,15,Campeones
14057,24,22,8408.84,4,5,5,455,14,Campeones
14058,463,2,469.19,1,2,2,122,5,Necesitan atención
14059,267,1,183.6,2,1,1,211,4,Necesitan atención
14060,5,30,9519.08,5,5,5,555,15,Campeones
14061,507,3,917.4300000000001,1,3,3,133,7,En riesgo
14062,10,24,25417.600000000002,5,5,5,555,15,Campeones
14063,687,7,9471.5,1,4,5,145,10,En riesgo
14064,29,15,3021.38,4,5,5,455,14,Campeones
14065,389,3,891.02,2,3,3,233,8,En riesgo
14066,267,1,152.55,2,1,1,211,4,Necesitan atención
14067,64,2,374.7,3,2,2,322,7,Necesitan atención
14068,320,4,1528.3700000000001,2,3,4,234,9,En riesgo
14069,515,2,230.06,1,2,1,121,4,Necesitan atención
14070,685,1,326.55,1,1,2,112,4,Necesitan atención
14071,4,8,1438.82,5,4,4,544,13,Campeones
14072,667,1,390.85,1,1,2,112,4,Necesitan atención
14073,32,1,151.04,4,1,1,411,6,Potenciales leales
14074,623,1,219.4,1,1,1,111,3,Necesitan atención
14075,5,6,1734.8700000000001,5,4,4,544,13,Campeones
14076,129,1,122.47,3,1,1,311,5,Necesitan atención
14077,41,6,615.08,4,4,3,443,11,Leales
14078,102,9,1692.6299999999999,3,5,4,354,12,Leales
14079,125,1,375.1,3,1,2,312,6,Necesitan atención
14080,33,5,1115.68,4,4,3,443,11,Leales
14081,302,10,5370.1,2,5,5,255,12,En riesgo
14082,365,2,413.36,2,2,2,222,6,Necesitan atención
14083,4,11,1407.26,5,5,4,554,14,Campeones
14084,512,1,150.5,1,1,1,111,3,Necesitan atención
14085,2,33,10104.97,5,5,5,555,15,Campeones
14086,463,1,39.95,1,1,1,111,3,Necesitan atención
14087,3,3,846.22,5,3,3,533,11,Otros
14088,10,16,64036.8,5,5,5,555,15,Campeones
14089,57,1,161.0,4,1,1,411,6,Potenciales leales
14090,325,1,76.32000000000001,2,1,1,211,4,Necesitan atención
14091,654,2,8788.08,1,2,5,125,8,Otros
14092,8,24,7229.45,5,5,5,555,15,Campeones
14093,12,1,442.85,5,1,2,512,8,Potenciales leales
14094,440,1,335.22,1,1,2,112,4,Necesitan atención
14095,723,1,2.95,1,1,1,111,3,Necesitan atención
14096,4,17,53384.799999999996,5,5,5,555,15,Campeones
14097,481,2,422.86,1,2,2,122,5,Necesitan atención
14098,37,1,147.35,4,1,1,411,6,Potenciales leales
14099,16,20,5765.71,5,5,5,555,15,Campeones
14100,138,1,194.9,3,1,1,311,5,Necesitan atención
14101,74,13,8971.93,3,5,5,355,13,Leales
14102,5,5,1360.28,5,4,4,544,13,Campeones
14104,155,5,771.5799999999999,3,4,3,343,10,Leales
14105,239,5,5988.83,2,4,5,245,11,En riesgo
14106,737,1,214.8,1,1,1,111,3,Necesitan atención
14107,52,11,4877.3,4,5,5,455,14,Campeones
14108,31,4,1044.96,4,3,3,433,10,Otros
14109,73,1,144.2,3,1,1,311,5,Necesitan atención
14110,4,33,12987.95,5,5,5,555,15,Campeones
14111,14,4,692.85,5,3,3,533,11,Otros
14112,23,13,5834.59,4,5,5,455,14,Campeones
14113,4,16,7092.610000000001,5,5,5,555,15,Campeones
14114,274,7,1364.09,2,4,4,244,10,En riesgo
14115,502,2,622.67,1,2,3,123,6,Necesitan atención
14116,20,5,1382.74,4,4,4,444,12,Campeones
14117,144,1,90.0,3,1,1,311,5,Necesitan atención
14118,429,1,458.45,1,1,2,112,4,Necesitan atención
14119,376,2,183.37,2,2,1,221,5,Necesitan atención
14121,4,4,2780.15,5,3,4,534,12,Otros
14122,406,3,362.42,2,3,2,232,7,Necesitan atención
14123,733,1,436.18,1,1,2,112,4,Necesitan atención
14124,84,1,419.58,3,1,2,312,6,Necesitan atención
14125,11,3,2740.43,5,3,4,534,12,Otros
14126,8,4,1172.46,5,3,3,533,11,Otros
14127,123,6,1900.0800000000002,3,4,4,344,11,Leales
14128,61,3,924.21,3,3,3,333,9,Necesitan atención
14129,2,9,2591.34,5,5,4,554,14,Campeones
14130,319,4,1882.67,2,3,4,234,9,En riesgo
14131,649,1,187.87,1,1,1,111,3,Necesitan atención
14132,2,11,3586.03,5,5,5,555,15,Campeones
14133,130,4,911.14,3,3,3,333,9,Necesitan atención
14134,383,15,11123.35,2,5,5,255,12,En riesgo
14135,2,24,9499.92,5,5,5,555,15,Campeones
14136,401,5,1570.81,2,4,4,244,10,En riesgo
14137,696,1,332.7,1,1,2,112,4,Necesitan atención
14138,2,2,982.38,5,2,3,523,10,Potenciales leales
14139,46,4,1086.8,4,3,3,433,10,Otros
14140,4,2,935.05,5,2,3,523,10,Potenciales leales
14141,3,4,915.13,5,3,3,533,11,Otros
14142,373,2,983.15,2,2,3,223,7,Necesitan atención
14143,134,1,115.8,3,1,1,311,5,Necesitan atención
14144,486,1,30.6,1,1,1,111,3,Necesitan atención
14145,47,7,7600.05,4,4,5,445,13,Campeones
14146,9,12,9450.3,5,5,5,555,15,Campeones
14147,78,9,2590.2,3,5,4,354,12,Leales
14148,234,2,466.29,2,2,2,222,6,Necesitan atención
14149,221,1,446.62,2,1,2,212,5,Necesitan atención
14150,36,2,658.64,4,2,3,423,9,Potenciales leales
14151,673,2,679.45,1,2,3,123,6,Necesitan atención
14152,75,7,1997.3400000000001,3,4,4,344,11,Leales
14153,483,1,233.39999999999998,1,1,1,111,3,Necesitan atención
14154,239,8,6265.7,2,4,5,245,11,En riesgo
14155,266,1,118.75,2,1,1,211,4,Necesitan atención
14156,10,150,298240.63,5,5,5,555,15,Campeones
14157,20,5,1002.7800000000001,4,4,3,443,11,Leales
14158,40,1,507.65999999999997,4,1,2,412,7,Potenciales leales
14159,20,20,7938.01,4,5,5,455,14,Campeones
14160,610,7,8421.47,1,4,5,145,10,En riesgo
14161,216,7,3318.88,2,4,5,245,11,En riesgo
14162,174,2,289.36,3,2,2,322,7,Necesitan atención
14163,87,5,2594.62,3,4,4,344,11,Leales
14164,71,2,1631.77,3,2,4,324,9,Otros
14165,276,1,122.53999999999999,2,1,1,211,4,Necesitan atención
14166,505,2,256.85,1,2,1,121,4,Necesitan atención
14167,39,8,1296.49,4,4,4,444,12,Campeones
14168,421,2,370.45,1,2,2,122,5,Necesitan atención
14169,431,2,624.4300000000001,1,2,3,123,6,Necesitan atención
14170,375,3,597.33,2,3,2,232,7,Necesitan atención
14171,98,2,498.79,3,2,2,322,7,Necesitan atención
14172,605,3,402.71999999999997,1,3,2,132,6,Necesitan atención
14173,11,6,586.0,5,4,2,542,11,Leales
14174,33,1,134.46,4,1,1,411,6,Potenciales leales
14175,60,8,7678.88,3,4,5,345,12,Leales
14176,297,5,916.01,2,4,3,243,9,En riesgo
14177,86,13,2229.34,3,5,4,354,12,Leales
14178,9,7,1620.93,5,4,4,544,13,Campeones
14179,41,2,719.78,4,2,3,423,9,Potenciales leales
14180,11,33,6154.25,5,5,5,555,15,Campeones
14181,411,2,310.55,1,2,2,122,5,Necesitan atención
14182,444,4,678.77,1,3,3,133,7,En riesgo
14183,411,2,286.29,1,2,2,122,5,Necesitan atención
14184,67,1,452.89,3,1,2,312,6,Necesitan atención
14185,331,1,32.65,2,1,1,211,4,Necesitan atención
14186,427,5,1550.63,1,4,4,144,9,En riesgo
14187,474,1,123.5,1,1,1,111,3,Necesitan atención
14188,31,6,2054.36,4,4,4,444,12,Campeones
14189,2,16,5814.39,5,5,5,555,15,Campeones
14190,666,1,79.9,1,1,1,111,3,Necesitan atención
14191,2,15,4817.66,5,5,5,555,15,Campeones
14192,388,1,293.74,2,1,2,212,5,Necesitan atención
14193,68,3,1210.19,3,3,3,333,9,Necesitan atención
14194,5,36,18670.59,5,5,5,555,15,Campeones
14195,202,6,2615.6,2,4,4,244,10,En riesgo
14196,107,1,335.52,3,1,2,312,6,Necesitan atención
14197,411,1,390.05,1,1,2,112,4,Necesitan atención
14198,18,9,1569.73,5,5,4,554,14,Campeones
14199,218,4,1091.7,2,3,3,233,8,En riesgo
14200,617,1,379.2,1,1,2,112,4,Necesitan atención
14201,60,10,1193.54,3,5,3,353,11,Leales
14202,381,3,847.76,2,3,3,233,8,En riesgo
14203,397,1,339.34,2,1,2,212,5,Necesitan atención
14204,2,4,1062.96,5,3,3,533,11,Otros
14205,17,9,2414.2,5,5,4,554,14,Campeones
14206,239,3,1185.01,2,3,3,233,8,En riesgo
14207,688,1,157.8,1,1,1,111,3,Necesitan atención
14208,95,2,567.05,3,2,2,322,7,Necesitan atención
14209,11,15,4993.27,5,5,5,555,15,Campeones
14210,106,16,5861.52,3,5,5,355,13,Leales
14211,53,18,4402.29,4,5,5,455,14,Campeones
14212,90,2,2190.14,3,2,4,324,9,Otros
14213,405,1,1192.2,2,1,3,213,6,Necesitan atención
14214,31,5,1004.38,4,4,3,443,11,Leales
14215,12,9,3416.33,5,5,5,555,15,Campeones
14216,3,5,2150.04,5,4,4,544,13,Campeones
14217,2,23,3416.89,5,5,5,555,15,Campeones
14218,43,1,169.48000000000002,4,1,1,411,6,Potenciales leales
14219,4,3,633.83,5,3,3,533,11,Otros
14220,247,4,1515.0,2,3,4,234,9,En riesgo
14221,42,17,6517.49,4,5,5,455,14,Campeones
14222,177,1,683.17,3,1,3,313,7,Necesitan atención
14223,92,3,991.13,3,3,3,333,9,Necesitan atención
14224,110,9,1897.9,3,5,4,354,12,Leales
14225,435,4,2037.02,1,3,4,134,8,En riesgo
14226,29,6,3002.53,4,4,5,445,13,Campeones
14227,26,15,6368.71,4,5,5,455,14,Campeones
14228,438,3,745.5,1,3,3,133,7,En riesgo
14229,52,7,2594.04,4,4,4,444,12,Campeones
14230,436,3,979.8000000000001,1,3,3,133,7,En riesgo
14231,184,4,1235.6200000000001,3,3,4,334,10,Otros
14232,43,5,2048.07,4,4,4,444,12,Campeones
14233,49,7,2904.27,4,4,4,444,12,Campeones
14234,22,4,775.46,4,3,3,433,10,Otros
14235,75,9,4717.99,3,5,5,355,13,Leales
14236,81,5,1744.64,3,4,4,344,11,Leales
14237,373,2,632.14,2,2,3,223,7,Necesitan atención
14238,326,3,434.22999999999996,2,3,2,232,7,Necesitan atención
14239,43,21,4263.17,4,5,5,455,14,Campeones
14240,30,3,1247.49,4,3,4,434,11,Otros
14241,184,2,333.70000000000005,3,2,2,322,7,Necesitan atención
14242,235,2,280.55,2,2,1,221,5,Necesitan atención
14243,9,17,7431.05,5,5,5,555,15,Campeones
14244,661,1,366.42,1,1,2,112,4,Necesitan atención
14245,220,2,1693.45,2,2,4,224,8,Otros
14246,111,3,1474.06,3,3,4,334,10,Otros
14247,278,5,772.66,2,4,3,243,9,En riesgo
14248,318,3,1032.95,2,3,3,233,8,En riesgo
14249,411,12,5625.461,1,5,5,155,11,En riesgo
14250,7,3,1904.05,5,3,4,534,12,Otros
14251,2,5,2879.7000000000003,5,4,4,544,13,Campeones
14252,381,1,350.99,2,1,2,212,5,Necesitan atención
14253,493,2,363.40000000000003,1,2,2,122,5,Necesitan atención
14254,433,1,601.03,1,1,2,112,4,Necesitan atención
14256,260,5,2473.9900000000002,2,4,4,244,10,En riesgo
14257,64,9,5954.45,3,5,5,355,13,Leales
14258,9,25,30740.94,5,5,5,555,15,Campeones
14259,142,1,120.0,3,1,1,311,5,Necesitan atención
14260,471,3,824.28,1,3,3,133,7,En riesgo
14261,51,2,1163.45,4,2,3,423,9,Potenciales leales
14262,8,8,2618.23,5,4,4,544,13,Campeones
14263,423,1,322.93,1,1,2,112,4,Necesitan atención
14264,155,6,1517.3600000000001,3,4,4,344,11,Leales
14265,109,4,1373.35,3,3,4,334,10,Otros
14266,428,1,40.56,1,1,1,111,3,Necesitan atención
14267,163,3,1516.24,3,3,4,334,10,Otros
14268,471,1,354.85,1,1,2,112,4,Necesitan atención
14269,439,1,295.73,1,1,2,112,4,Necesitan atención
14270,332,1,492.65000000000003,2,1,2,212,5,Necesitan atención
14271,226,2,219.13,2,2,1,221,5,Necesitan atención
14272,74,4,920.8100000000001,3,3,3,333,9,Necesitan atención
14273,51,4,559.97,4,3,2,432,9,Otros
14274,686,1,256.6,1,1,1,111,3,Necesitan atención
14275,396,6,1189.3799999999999,2,4,3,243,9,En riesgo
14276,99,7,2102.68,3,4,4,344,11,Leales
14277,15,8,5700.32,5,4,5,545,14,Campeones
14278,410,1,205.82999999999998,2,1,1,211,4,Necesitan atención
14279,521,2,191.86,1,2,1,121,4,Necesitan atención
14280,197,1,134.04,2,1,1,211,4,Necesitan atención
14281,408,1,245.15,2,1,1,211,4,Necesitan atención
14282,3,25,7849.66,5,5,5,555,15,Campeones
14283,463,4,628.44,1,3,3,133,7,En riesgo
14284,31,3,1299.65,4,3,4,434,11,Otros
14285,21,8,3284.42,4,4,5,445,13,Campeones
14286,24,7,8479.76,4,4,5,445,13,Campeones
14287,8,3,176.63,5,3,1,531,9,Otros
14288,213,1,426.6,2,1,2,212,5,Necesitan atención
14289,9,6,911.26,5,4,3,543,12,Leales
14290,11,8,4516.56,5,4,5,545,14,Campeones
14291,2,23,7904.1,5,5,5,555,15,Campeones
14292,8,16,9226.25,5,5,5,555,15,Campeones
14293,3,9,3267.9300000000003,5,5,5,555,15,Campeones
14294,407,1,375.34000000000003,2,1,2,212,5,Necesitan atención
14295,40,5,2362.91,4,4,4,444,12,Campeones
14296,421,2,456.4,1,2,2,122,5,Necesitan atención
14297,18,4,1305.33,5,3,4,534,12,Otros
14298,8,81,90816.49,5,5,5,555,15,Campeones
14299,8,27,14499.49,5,5,5,555,15,Campeones
14300,19,1,43.2,5,1,1,511,7,Potenciales leales
14301,117,4,1992.18,3,3,4,334,10,Otros
14302,431,3,742.9000000000001,1,3,3,133,7,En riesgo
14303,407,2,277.94,2,2,1,221,5,Necesitan atención
14304,223,3,1725.01,2,3,4,234,9,En riesgo
14305,71,3,1858.96,3,3,4,334,10,Otros
14306,51,6,3151.4,4,4,5,445,13,Campeones
14307,89,10,5071.03,3,5,5,355,13,Leales
14309,8,11,3780.81,5,5,5,555,15,Campeones
14310,433,1,492.1,1,1,2,112,4,Necesitan atención
14311,243,2,516.45,2,2,2,222,6,Necesitan atención
14312,47,11,3090.29,4,5,5,455,14,Campeones
14314,107,2,229.79999999999998,3,2,1,321,6,Necesitan atención
14315,45,8,3197.82,4,4,5,445,13,Campeones
14316,422,5,886.5,1,4,3,143,8,En riesgo
14317,65,1,508.58000000000004,3,1,2,312,6,Necesitan atención
14318,460,1,158.02,1,1,1,111,3,Necesitan atención
14319,424,1,494.85,1,1,2,112,4,Necesitan atención
14320,207,5,1346.75,2,4,4,244,10,En riesgo
14321,11,7,2218.06,5,4,4,544,13,Campeones
14322,429,4,474.1,1,3,2,132,6,Necesitan atención
14323,115,2,605.0600000000001,3,2,2,322,7,Necesitan atención
14324,410,2,701.61,2,2,3,223,7,Necesitan atención
14325,570,1,245.48000000000002,1,1,1,111,3,Necesitan atención
14326,242,3,940.98,2,3,3,233,8,En riesgo
14327,163,6,1894.93,3,4,4,344,11,Leales
14329,17,15,9927.22,5,5,5,555,15,Campeones
14330,624,1,200.63,1,1,1,111,3,Necesitan atención
14331,124,2,462.65999999999997,3,2,2,322,7,Necesitan atención
14332,23,5,1943.51,4,4,4,444,12,Campeones
14333,68,1,415.2,3,1,2,312,6,Necesitan atención
14334,17,12,4318.4800000000005,5,5,5,555,15,Campeones
14335,16,2,468.26,5,2,2,522,9,Potenciales leales
14336,17,4,1614.91,5,3,4,534,12,Otros
14338,161,3,928.1,3,3,3,333,9,Necesitan atención
14339,243,2,620.27,2,2,3,223,7,Necesitan atención
14340,219,1,134.7,2,1,1,211,4,Necesitan atención
14341,45,18,4467.32,4,5,5,455,14,Campeones
14342,21,6,918.44,4,4,3,443,11,Leales
14343,421,4,1088.91,1,3,3,133,7,En riesgo
14344,127,20,3333.7000000000003,3,5,5,355,13,Leales
14345,39,1,108.98,4,1,1,411,6,Potenciales leales
14346,121,5,2315.75,3,4,4,344,11,Leales
14347,737,1,82.6,1,1,1,111,3,Necesitan atención
14348,260,1,409.57,2,1,2,212,5,Necesitan atención
14349,10,1,133.5,5,1,1,511,7,Potenciales leales
14350,274,3,972.03,2,3,3,233,8,En riesgo
14351,165,1,51.0,3,1,1,311,5,Necesitan atención
14352,157,4,1078.96,3,3,3,333,9,Necesitan atención
14353,215,3,376.5,2,3,2,232,7,Necesitan atención
14354,6,2,163.62,5,2,1,521,8,Potenciales leales
14355,366,3,1014.45,2,3,3,233,8,En riesgo
14356,80,2,701.23,3,2,3,323,8,Necesitan atención
14357,43,1,225.76999999999998,4,1,1,411,6,Potenciales leales
14358,389,2,400.06,2,2,2,222,6,Necesitan atención
14359,19,3,912.1800000000001,5,3,3,533,11,Otros
14360,32,4,2128.23,4,3,4,434,11,Otros
14361,579,1,214.71,1,1,1,111,3,Necesitan atención
14362,22,1,161.2,4,1,1,411,6,Potenciales leales
14363,402,2,227.47000000000003,2,2,1,221,5,Necesitan atención
14364,109,8,3717.35,3,4,5,345,12,Leales
14365,395,2,634.68,2,2,3,223,7,Necesitan atención
14366,525,1,136.0,1,1,1,111,3,Necesitan atención
14367,8,16,9261.52,5,5,5,555,15,Campeones
14368,320,1,155.0,2,1,1,211,4,Necesitan atención
14369,642,2,469.13,1,2,2,122,5,Necesitan atención
14370,451,6,1175.78,1,4,3,143,8,En riesgo
14371,295,1,100.5,2,1,1,211,4,Necesitan atención
14372,443,2,860.08,1,2,3,123,6,Necesitan atención
14373,358,1,76.55,2,1,1,211,4,Necesitan atención
14374,541,1,108.0,1,1,1,111,3,Necesitan atención
14375,185,3,1132.99,3,3,3,333,9,Necesitan atención
14376,683,1,215.46,1,1,1,111,3,Necesitan atención
14377,191,2,617.05,2,2,3,223,7,Necesitan atención
14378,622,1,131.25,1,1,1,111,3,Necesitan atención
14379,44,4,1268.91,4,3,4,434,11,Otros
14380,682,1,48.96,1,1,1,111,3,Necesitan atención
14381,52,2,631.34,4,2,3,423,9,Potenciales leales
14382,26,2,1246.8,4,2,4,424,10,Potenciales leales
14383,38,3,1247.69,4,3,4,434,11,Otros
14384,501,1,58.5,1,1,1,111,3,Necesitan atención
14385,9,3,202.11,5,3,1,531,9,Otros
14386,297,1,142.4,2,1,1,211,4,Necesitan atención
14387,33,3,1770.56,4,3,4,434,11,Otros
14388,10,16,6701.0,5,5,5,555,15,Campeones
14389,65,5,1898.01,3,4,4,344,11,Leales
14390,10,13,6399.83,5,5,5,555,15,Campeones
14391,577,1,135.6,1,1,1,111,3,Necesitan atención
14392,432,1,266.40000000000003,1,1,1,111,3,Necesitan atención
14393,218,1,67.95,2,1,1,211,4,Necesitan atención
14394,565,1,93.8,1,1,1,111,3,Necesitan atención
14395,2,20,8208.01,5,5,5,555,15,Campeones
14396,65,7,2121.93,3,4,4,344,11,Leales
14397,3,19,2612.96,5,5,4,554,14,Campeones
14398,401,2,707.7900000000001,2,2,3,223,7,Necesitan atención
14399,394,8,2113.16,2,4,4,244,10,En riesgo
14400,149,3,1732.47,3,3,4,334,10,Otros
14401,4,22,6795.9,5,5,5,555,15,Campeones
14402,652,1,285.6,1,1,1,111,3,Necesitan atención
14403,130,6,1880.51,3,4,4,344,11,Leales
14404,34,13,2899.11,4,5,4,454,13,Campeones
14405,387,1,195.0,2,1,1,211,4,Necesitan atención
14406,119,1,156.75,3,1,1,311,5,Necesitan atención
14407,107,6,2157.73,3,4,4,344,11,Leales
14408,11,11,4109.77,5,5,5,555,15,Campeones
14409,71,9,3756.09,3,5,5,355,13,Leales
14410,92,11,2651.14,3,5,4,354,12,Leales
14411,311,1,1063.0,2,1,3,213,6,Necesitan atención
14412,43,3,1426.19,4,3,4,434,11,Otros
14413,362,3,427.57,2,3,2,232,7,Necesitan atención
14414,92,8,2399.33,3,4,4,344,11,Leales
14415,1,23,12091.6,5,5,5,555,15,Campeones
14416,22,2,490.22,4,2,2,422,8,Potenciales leales
14417,388,1,604.2,2,1,2,212,5,Necesitan atención
14418,4,3,1937.25,5,3,4,534,12,Otros
14419,11,7,1260.91,5,4,4,544,13,Campeones
14420,99,4,1639.17,3,3,4,334,10,Otros
14421,57,6,2469.37,4,4,4,444,12,Campeones
14422,1,19,10271.52,5,5,5,555,15,Campeones
14423,218,3,916.61,2,3,3,233,8,En riesgo
14424,18,1,322.08,5,1,2,512,8,Potenciales leales
14425,435,3,661.39,1,3,3,133,7,En riesgo
14426,24,17,11727.94,4,5,5,455,14,Campeones
14427,50,4,968.52,4,3,3,433,10,Otros
14428,7,5,1244.83,5,4,4,544,13,Campeones
14429,404,1,516.28,2,1,2,212,5,Necesitan atención
14430,512,3,1220.9,1,3,3,133,7,En riesgo
14431,303,4,2614.2,2,3,4,234,9,En riesgo
14432,10,6,2255.51,5,4,4,544,13,Campeones
14433,466,1,289.6,1,1,2,112,4,Necesitan atención
14434,22,6,1372.8,4,4,4,444,12,Campeones
14435,502,1,90.41999999999999,1,1,1,111,3,Necesitan atención
14436,99,2,271.7,3,2,1,321,6,Necesitan atención
14437,366,5,958.84,2,4,3,243,9,En riesgo
14438,306,1,131.9,2,1,1,211,4,Necesitan atención
14439,320,5,9443.04,2,4,5,245,11,En riesgo
14440,8,13,6638.7300000000005,5,5,5,555,15,Campeones
14441,1,11,4611.69,5,5,5,555,15,Campeones
14442,205,7,5367.02,2,4,5,245,11,En riesgo
14443,54,5,2386.4700000000003,4,4,4,444,12,Campeones
14444,456,1,132.04,1,1,1,111,3,Necesitan atención
14445,456,1,221.65,1,1,1,111,3,Necesitan atención
14446,1,5,1241.31,5,4,4,544,13,Campeones
14447,19,6,1711.73,5,4,4,544,13,Campeones
14448,9,2,375.35,5,2,2,522,9,Potenciales leales
14449,19,8,2482.8,5,4,4,544,13,Campeones
14450,181,7,1128.44,3,4,3,343,10,Leales
14451,60,12,3308.77,3,5,5,355,13,Leales
14452,11,4,665.59,5,3,3,533,11,Otros
14453,190,1,119.93,2,1,1,211,4,Necesitan atención
14454,376,5,977.3,2,4,3,243,9,En riesgo
14455,432,4,628.21,1,3,3,133,7,En riesgo
14456,5,9,3062.4,5,5,5,555,15,Campeones
14457,311,1,113.64,2,1,1,211,4,Necesitan atención
14458,381,1,237.42,2,1,1,211,4,Necesitan atención
14459,155,2,5375.741,3,2,5,325,10,Otros
14460,110,9,1093.5,3,5,3,353,11,Leales
14461,148,13,6713.5,3,5,5,355,13,Leales
14462,66,12,2270.01,3,5,4,354,12,Leales
14463,98,4,786.5699999999999,3,3,3,333,9,Necesitan atención
14464,568,2,111.0,1,2,1,121,4,Necesitan atención
14465,247,11,3946.03,2,5,5,255,12,En riesgo
14466,29,13,4646.9,4,5,5,455,14,Campeones
14467,18,12,2220.9900000000002,5,5,4,554,14,Campeones
14468,734,1,204.24,1,1,1,111,3,Necesitan atención
14469,416,4,2112.21,1,3,4,134,8,En riesgo
14470,12,3,712.04,5,3,3,533,11,Otros
14471,591,2,400.95,1,2,2,122,5,Necesitan atención
14472,104,9,2228.22,3,5,4,354,12,Leales
14473,74,2,234.34,3,2,1,321,6,Necesitan atención
14474,46,2,1278.08,4,2,4,424,10,Potenciales leales
14475,72,4,1151.15,3,3,3,333,9,Necesitan atención
14476,257,1,215.7,2,1,1,211,4,Necesitan atención
14477,20,7,1969.6,4,4,4,444,12,Campeones
14478,382,4,1276.66,2,3,4,234,9,En riesgo
14479,254,4,1299.1100000000001,2,3,4,234,9,En riesgo
14480,11,4,1299.52,5,3,4,534,12,Otros
14481,165,5,2311.4900000000002,3,4,4,344,11,Leales
14482,18,12,4357.91,5,5,5,555,15,Campeones
14483,282,2,257.1,2,2,1,221,5,Necesitan atención
14484,50,4,1070.98,4,3,3,433,10,Otros
14485,39,1,165.75,4,1,1,411,6,Potenciales leales
14486,512,2,175.5,1,2,1,121,4,Necesitan atención
14487,27,7,1453.6100000000001,4,4,4,444,12,Campeones
14488,68,1,1064.28,3,1,3,313,7,Necesitan atención
14489,207,4,1574.93,2,3,4,234,9,En riesgo
14490,406,2,1273.47,2,2,4,224,8,Otros
14491,175,2,468.13,3,2,2,322,7,Necesitan atención
14492,430,7,1921.91,1,4,4,144,9,En riesgo
14493,7,10,5130.15,5,5,5,555,15,Campeones
14494,26,3,401.46,4,3,2,432,9,Otros
14495,51,3,174.8,4,3,1,431,8,Otros
14496,312,7,2668.23,2,4,4,244,10,En riesgo
14497,309,2,697.0600000000001,2,2,3,223,7,Necesitan atención
14498,43,10,3911.27,4,5,5,455,14,Campeones
14499,26,7,2138.9700000000003,4,4,4,444,12,Campeones
14500,88,3,356.85,3,3,2,332,8,Necesitan atención
14501,184,2,251.21,3,2,1,321,6,Necesitan atención
14502,20,11,2470.67,4,5,4,454,13,Campeones
14503,3,6,3543.26,5,4,5,545,14,Campeones
14504,47,4,673.26,4,3,3,433,10,Otros
14505,17,19,12001.84,5,5,5,555,15,Campeones
14506,17,7,3290.67,5,4,5,545,14,Campeones
14507,24,11,3284.43,4,5,5,455,14,Campeones
14508,22,5,874.94,4,4,3,443,11,Leales
14509,534,1,110.95,1,1,1,111,3,Necesitan atención
14510,376,3,1007.28,2,3,3,233,8,En riesgo
14511,11,5,1314.81,5,4,4,544,13,Campeones
14512,188,7,1223.47,3,4,3,343,10,Leales
14513,101,6,788.01,3,4,3,343,10,Leales
14514,61,9,4598.9800000000005,3,5,5,355,13,Leales
14515,18,12,3749.26,5,5,5,555,15,Campeones
14516,516,1,163.92,1,1,1,111,3,Necesitan atención
